,feature_names,target_names,task_id
6740,"('Cloudthickness', 'windspeed', 'airpressure', 'temperature')",rainlikelihood,6740
6741,"('Marketingbudget', 'adimpact', 'competition', 'productquality')",salesrevenue,6741
6742,"('Woolgrade', 'loomtechnology', 'weaverproficiency', 'designintricacy')",carpetvalue,6742
6743,"('Servespeed', 'returnability', 'conditioning', 'mentalfocus')",matchperformance,6743
6744,"('Downpayment', 'interestrate', 'incomestability', 'debtsheld')",loaneligibility,6744
6745,"('Colorharmony', 'brushcontrol', 'strokedynamism', 'artisticvision')",paintingbeauty,6745
6746,"('Businessconfidence', 'creditconditions', 'fiscalstance', 'tradeenvironment')",privateinvestment,6746
6747,"('Availablecredit', 'outstandingdebt', 'disposableincome', 'spendinghabits')",creditscore,6747
6748,"('Lecturequality', 'studyeffort', 'examscope', 'classpace')",studentmastery,6748
6749,"('Recipecomplexity', 'ingredientfreshness', 'cookskill', 'toolsused')",dishtastiness,6749
6750,"('Horsepower', 'drivetrainlosses', 'weight', 'dragcoefficient')",topspeed,6750
6751,"('Sunlighthours', 'irrigationtype', 'soilfertility', 'varietyselection')",cropyield,6751
6752,"('Fabrictype', 'stitchingmethod', 'patterncutting', 'tailorskill')",clothingappearance,6752
6753,"('Moneysupply', 'governmentspending', 'tradeconditions', 'businesssentiment')",inflationrate,6753
6754,"('Builderexpertise', 'componentcompatibility', 'cablerouting', 'coolingefficiency')",systemstability,6754
6755,"('Aeropackage', 'fuelload', 'pitcrewspeed', 'driverfeedback')",pitstopduration,6755
6756,"('Nutritionalbalance', 'ingredientquality', 'portionsize', 'mealspacing')",diethealthfulness,6756
6757,"('Cloudthickness', 'temperaturegradient', 'windspeed', 'moisturelevel')",stormintensity,6757
6758,"('Creditscore', 'incomestability', 'existingobligations', 'downpaymentsize')",mortgageeligibility,6758
6759,"('SoilpH', 'fertilizertype', 'irrigationfrequency', 'sunlighthours')",plantvigor,6759
6760,"('RiverWidth', 'RiverDepth', 'Rainfall', 'Elevation')",FloodingLevel,6760
6761,"('TreeHeight', 'TrunkDiameter', 'LeafArea', 'CanopyDensity')",CarbonStorage,6761
6762,"('Length', 'Width', 'Thickness', 'Weight')",Strength,6762
6763,"('Slope', 'SoilType', 'VegetationCover', 'Rainfall')",ErosionRisk,6763
6764,"('Population', 'Income', 'Education', 'Unemployment')",HappinessIndex,6764
6765,"('Calories', 'Fat', 'Protein', 'Fiber')",NutritionScore,6765
6766,"('Pressure', 'Temperature', 'Viscosity', 'FlowRate')",Output,6766
6767,"('TensileStrength', 'Hardness', 'Ductility', 'ImpactStrength')",Manufacturability,6767
6768,"('Velocity', 'Mass', 'Angle', 'Spin')",Trajectory,6768
6769,"('Acidity', 'SaltContent', 'MineralContent', 'Moisture')",SoilQuality,6769
6770,"('Excitation', 'Relaxation', 'Coupling', 'Exchange')",Signal,6770
6771,"('Yield', 'GrowthDuration', 'Spacing', 'Fertilizer')",Profitability,6771
6772,"('Size', 'Porosity', 'Permeability', 'Saturation')",OilRecovery,6772
6773,"('Frequency', 'Amplitude', 'Phase', 'Impedance')",Resonance,6773
6774,"('Sensitivity', 'Specificity', 'Prevalence', 'TestAccuracy')",DiagnosticValue,6774
6775,"('Accuracy', 'Precision', 'SampleSize', 'Variability')",Reliability,6775
6776,"('Duration', 'Intensity', 'Rest', 'Recovery')",Performance,6776
6777,"('Speed', 'Traffic', 'Lights', 'Volume')",Congestion,6777
6778,"('Attention', 'Emotion', 'Memory', 'Reasoning')",IQ,6778
6779,"('Precipitation', 'CloudCover', 'WindSpeed', 'Humidity')",Comfort,6779
6780,"('Mortality', 'Fertility', 'Migration', 'Population')",GrowthRate,6780
6781,"('Transmissivity', 'PathLength', 'Scatter', 'Absorbance')",Transmittance,6781
6782,"('Concentration', 'Temperature', 'Catalyst', 'Conversion')",Yield,6782
6783,"('Turbidity', 'CoagulantDose', 'Mixing', 'Settling')",Clarity,6783
6784,"('Rate', 'MarketReturn', 'RiskTolerance', 'Diversification')",PortfolioReturn,6784
6785,"('Supply', 'Demand', 'Barriers', 'Elasticity')",Price,6785
6786,"('Competition', 'Predation', 'Parasitism', 'Cooperation')",Biodiversity,6786
6787,"('Innovation', 'Investment', 'Policy', 'Infrastructure')",EconomicGrowth,6787
6788,"('Testing', 'Support', 'Training', 'Morale')",Productivity,6788
6789,"('Design', 'Materials', 'Process', 'Defects')",Quality,6789
6790,"('Effort', 'Skill', 'Challenge', 'Engagement')",Enjoyment,6790
6791,"('Treediameter', 'Treeheight', 'Rainfall', 'Soilmoisture')",Fruityield,6791
6792,"('IngredientA', 'IngredientB', 'Mixingtime', 'Bakingtemperature')",Breadquality,6792
6793,"('Studytime', 'Classattendance', 'Lectureengagement', 'Exampreparedness')",Coursegrade,6793
6794,"('Carweight', 'Enginesize', 'Fuelefficiency', 'Maintenancecost')",Totalownershipcost,6794
6795,"('Operatingcost', 'Revenue', 'Customersatisfaction', 'Employeeengagement')",Companyprofitability,6795
6796,"('Height', 'Weight', 'Exercisetime', 'Calorieintake')",Bodyfatpercentage,6796
6797,"('Woolthickness', 'Shearingfrequency', 'Grazingarea', 'Supplementamount')",Woolyield,6797
6798,"('Acreage', 'Irrigation', 'Fertilization', 'Pestcontrol')",Cropyield,6798
6799,"('Fatcontent', 'Proteincontent', 'Carbohydrates', 'Fiber')",Caloriecount,6799
6800,"('Length', 'Width', 'Layers', 'Insulation')",Thermalefficiency,6800
6801,"('Age', 'Income', 'Savingsrate', 'Investmentreturn')",Retirementfundsize,6801
6802,"('Practicetime', 'Coachskill', 'Equipmentquality', 'Tournamentplay')",Rankingimprovement,6802
6803,"('Commutedistance', 'Workhours', 'Vacationdays', 'Payraises')",Jobsatisfaction,6803
6804,"('Moviebudget', 'Starpower', 'Writingquality', 'Marketingspend')",Boxofficerevenue,6804
6805,"('Windspeed', 'Bladelength', 'Generatorcapacity', 'Maintenanceneeds')",Energyoutput,6805
6806,"('Interestrate', 'Loanterm', 'Creditscore', 'Incomelevel')",Loanqualification,6806
6807,"('Temperature', 'Pressure', 'Reactantamounts', 'Catalysttype')",Chemicalyield,6807
6808,"('Length', 'Complexity', 'Practicetime', 'Aptitude')",Skilllevel,6808
6809,"('Cloudcover', 'Panelefficiency', 'Arraysize', 'Invertercapacity')",Solarpowerproduction,6809
6810,"('Slopeangle', 'Bootfriction', 'Skierweight', 'Speedcontrol')",Fallrisk,6810
6811,"('Fertilization', 'Wateringfrequency', 'Lightlevels', 'Aircirculation')",Houseplanthealth,6811
6812,"('Fatiguelevel', 'Stimulantdose', 'Taskcomplexity', 'Timepressure')",Productivity,6812
6813,"('Meshdensity', 'RAMallocation', 'Clockspeed', 'Parallelprocessing')",Rendertime,6813
6814,"('UVexposure', 'SPFlevel', 'Reapplicationfrequency', 'Skinpigmentation')",Sunburnrisk,6814
6815,"('Temperate', 'Humidity', 'SoilpH', 'Lightexposure')",Flowerbloomquality,6815
6816,"('Ingredientquality', 'Preparationmethod', 'Restingtime', 'Oventype')",Breadtexture,6816
6817,"('Clouddensity', 'Turbulence', 'Aircraftstability', 'Navigationaccuracy')",Flightsmoothness,6817
6818,"('Dietcomposition', 'Mealfrequency', 'Exerciseroutine', 'Lifestylefactors')",Healthindicators,6818
6819,"('Neuronconnections', 'Dendritebranching', 'Simulationcycles', 'Algorithmefficiency')",AIcapability,6819
6820,"('Roadvisibility', 'Vehicletraction', 'Speedregulation', 'Driveralertness')",Accidentrisk,6820
6821,"('Crowdnoise', 'Commentatorenthusiasm', 'Concessionquality', 'Seatcomfort')",Fanenjoyment,6821
6822,"('Legoquantity', 'Assemblytime', 'Modelcomplexity', 'Instructionclarity')",Productsatisfaction,6822
6823,"('Threadcount', 'Fabricbreathability', 'Garmentfit', 'Stylepreference')",Customerrating,6823
6824,"('Ideauniqueness', 'Writingstyle', 'Illustrationquality', 'Coverappeal')",Booksales,6824
6825,"('Rehearsaltime', 'Costumequality', 'Setdesign', 'Audiencesize')",Performancerating,6825
6826,"('Palmoil', 'Cocoapercentage', 'Roastingmethod', 'Additives')",Chocolatetasterating,6826
6827,"('Tattoodetail', 'Inkcolorvibrancy', 'Artistskill', 'Aftercareregimen')",Healingoutcome,6827
6828,"('Whiteflour', 'Kneadingtechnique', 'Proofingtime', 'Ovenspring')",Crumbtexture,6828
6829,"('Computermemory', 'GPUcapability', 'Gamecomplexity', 'Playtimehours')",Userenjoyment,6829
6830,"('Commutingmethod', 'Busynesslevel', 'Relaxationtime', 'Socialinteraction')",Happinessrating,6830
6831,"('Shoestyle', 'Stridepattern', 'Walkingsurface', 'Footshape')",Comfortlevel,6831
6832,"('Equipmentcosts', 'Laborexpenses', 'Taxincentives', 'Economicconditions')",Businessprofitability,6832
6833,"('Interestrates', 'Creditavailability', 'Unemploymentlevels', 'Consumerconfidence')",Carsalesnumbers,6833
6834,"('Storycohesion', 'Characterlikeability', 'Pacingappropriateness', 'Toneconsistency')",Screenplayquality,6834
6835,"('Ingredientproportions', 'Cookingtechnique', 'Recipeadjustments', 'Presentationstyle')",Dishtastiness,6835
6836,"('Wooddensity', 'Stringtension', 'Fretplacement', 'Bodyshape')",Guitartonequality,6836
6837,"('Lensaperture', 'Shutterspeed', 'Lightingsetup', 'Sensorresolution')",Photoclarity,6837
6838,"('Yarnthickness', 'Needlesize', 'Stitchpattern', 'Blockingmethod')",Hatshapestability,6838
6839,"('Paintopacity', 'Brushtechnique', 'Canvastexture', 'Colorblending')",Portraitrealism,6839
6840,"('Ballspin', 'Courtspeed', 'Opponentskill', 'Fatiguelevel')",Tennismatchperformance,6840
6841,"('Proteinsource', 'Vegetablevariety', 'Spiceblend', 'Saucethickness')",Mealdeliciousness,6841
6842,"('Floorplan', 'Furnishingstyle', 'Wallaccent', 'Lightingambiance')",Interiordecorativeness,6842
6843,"('Pagelayout', 'Typefacechoice', 'Graphicintegration', 'Contentflow')",Magazineenjoyability,6843
6844,"('Woolquality', 'Dyetechnique', 'Patternintricacy', 'Embroiderydensity')",Rugbeauty,6844
6845,"('Medicinalherbs', 'Brewingtime', 'Waterpurity', 'Sweeteneruse')",Teapleasantness,6845
6846,"('Treespecies', 'Soilamendments', 'Pruningregimen', 'Pestcontrol')",Orchardyieldefficiency,6846
6847,"('Yeastamount', 'Prooftime', 'Ovenspring', 'Crumbtexture')",Sourdoughquality,6847
6848,"('Woolorigin', 'Dyemethod', 'Cardingtechnique', 'Yarntwist')",Sweatersoftness,6848
6849,"('Grapevariety', 'Fermentmethod', 'Agingvessel', 'Blendingratio')",Winetastequality,6849
6850,"('Colorsaturation', 'Brushcontrol', 'Mixingratio', 'Dryingtime')",Paintingvibrancy,6850
6851,"('Harmoniccomplexity', 'Lyricevocativeness', 'Vocalcontrol', 'Instrumentation')",Songpower,6851
6852,"('Battertechnique', 'Oiltype', 'Fryingtime', 'Glazethickness')",Donutdeliciousness,6852
6853,"('Treespecies', 'Pruningmethod', 'Plantingmethod', 'Irrigationschedule')",Fruityieldefficiency,6853
6854,"('Finishingmaterial', 'Joinerymethod', 'Hardwarestyle', 'Craftsmanship')",Furniturequality,6854
6855,"('Yeasttype', 'Fermentationvessel', 'Storagemethod', 'Servingtemperature')",Beertastequality,6855
6856,"('Woolorigin', 'Cleaningprocess', 'Fibermix', 'Spinningmethod')",Yarnstrengthandconsistency,6856
6857,"('Producevariety', 'Ripenesswindow', 'Storageconditions', 'Preparationmethod')",Saladtastiness,6857
6858,"('Icingflavors', 'Cakemoistness', 'Frostingtechnique', 'Decorationstyle')",Dessertenjoyment,6858
6859,"('Claycomposition', 'Kilntemperature', 'Glazingmethod', 'Firingduration')",Ceramicpiecebeauty,6859
6860,"('Threadmaterial', 'Stitchtype', 'Seamfinish', 'Interfacinguse')",Garmentstructure,6860
6861,"('Flourtype', 'Kneadingtime', 'Proofingduration', 'Scoringpattern')",Loafrisequality,6861
6862,"('Sausagemeat', 'Spiceblend', 'Casingtype', 'Smokemethod')",Sausagejuicinessandflavor,6862
6863,"('Makeupproducts', 'Applicationtechnique', 'Photographysetup', 'Imageprocessing')",Modeltransformation,6863
6864,"('Inkpigment', 'Papertexture', 'Illustrationstyle', 'Bindingmethod')",Artprintrichness,6864
6865,"('Yogasequence', 'Breathworkpractice', 'Meditationdepth', 'Teacherguidance')",Stressreduction,6865
6866,"('Woolorigin', 'Cardingmethod', 'Spinningtechnique', 'Fiberblend')",Yarnconsistencyandfeel,6866
6867,"('Fruitripeness', 'Brewingvessel', 'Fermentduration', 'Barreltype')",Ciderquality,6867
6868,"('Fabricweave', 'Patternpieces', 'Constructionmethod', 'Embellishmenttypes')",Dressflattery,6868
6869,"('Meatsource', 'Marinadeingredients', 'Grilltemperature', 'Carvingskill')",Kabobtaste,6869
6870,"('Flourblend', 'Mixingspeed', 'Proofingtime', 'Scoringpattern')",Breadovenspringandtexture,6870
6871,"('Claytype', 'Glazeingredients', 'Firingtemperature', 'Kilnatmosphere')",Potterysurfaceeffects,6871
6872,"('Producevariety', 'Knifeskills', 'Vinaigrettebalance', 'Platingstyle')",Saladattractiveness,6872
6873,"('Yeastchoice', 'Grainbill', 'Hopvarieties', 'Fermentationvariables')",Beerflavorcomplexity,6873
6874,"('Canvastype', 'Brushqualities', 'Paintmodifiers', 'Studioconditions')",Artworkdimensionaleffects,6874
6875,"('Woolorigin', 'Scouringmethod', 'Fiberdiameter', 'Spinningtechnique')",Yarndurabilityandconsistency,6875
6876,"('Makeupproducts', 'Skincareroutine', 'Hairstylingapproach', 'Photographystyle')",Headshotimpact,6876
6877,"('Sequencestyle', 'Propuse', 'Breathingtechnique', 'Adjustments')",Yogasessionrejuvenation,6877
6878,"('Meatsource', 'Butcheryskill', 'Grilltemperature', 'Carvingmethod')",Steakmouthfeelanddoneness,6878
6879,"('Fabricstructure', 'Patternmaking', 'Constructiontechnique', 'Fitanalysis')",Garmentflattery,6879
6880,"('Coffeeorigin', 'Roastingprofile', 'Brewingmethod', 'Waterchemistry')",Beveragequality,6880
6881,"('Woodspecies', 'Joinerymethod', 'Finishapplication', 'Hardwarestyle')",Furnituretimelessness,6881
6882,"('Battertechnique', 'Fryingtemperature', 'Glazeingredients', 'Platingstyle')",Donuttasteandvisualappeal,6882
6883,"('Grapevarieties', 'Fermentationvessel', 'Agingduration', 'Blendingratios')",Winecomplexityandbalance,6883
6884,"('Produceselections', 'Knifeskills', 'Dressingcomponents', 'Platingarrangement')",Saladtasteandpresentation,6884
6885,"('Meatselections', 'Marinadeingredients', 'Skeweringmethod', 'Spicerub')",Kebabtextureandflavor,6885
6886,"('Yarnfibers', 'Stitchpatterns', 'Seamfinishes', 'Washingmethod')",Sweaterdurabilityandappearanceovertime,6886
6887,"('Bakingingredients', 'Mixingmethod', 'Proofingconditions', 'Scoringpattern')",Loafriseconsistencyandcrumbcharacteristics,6887
6888,"('Height', 'weight', 'age', 'gender')",income,6888
6889,"('Rainfall', 'temperature', 'soilpH', 'fertilizeramount')",cropyield,6889
6890,"('Operationtime', 'bloodloss', 'complications', 'recoverytime')",patientsatisfaction,6890
6891,"('Hardness', 'carboncontent', 'temperature', 'pressure')",strength,6891
6892,"('Population', 'unemployment', 'interestrates', 'inflation')",economicgrowth,6892
6893,"('Advertisingspend', 'promotions', 'distribution', 'pricing')",salesvolume,6893
6894,"('Length', 'width', 'thickness', 'density')",cost,6894
6895,"('Processorspeed', 'RAM', 'storage', 'graphicscard')",gamingperformance,6895
6896,"('Acceleration', 'mass', 'gravity', 'airresistance')",landingdistance,6896
6897,"('IngredientA', 'ingredientB', 'ingredientC', 'ingredientD')",caloriecount,6897
6898,"('Raindays', 'temperature', 'soilcondition', 'pests')",cropyield,6898
6899,"('Bloodpressure', 'cholesterol', 'weight', 'diet')",heartdiseaserisk,6899
6900,"('Factoryoutput', 'energycosts', 'laborcosts', 'transportcosts')",profit,6900
6901,"('CandidateAvotes', 'CandidateBvotes', 'youthturnout', 'seniorturnout')",winner,6901
6902,"('Traininghours', 'experiencelevel', 'certifications', 'skillstest')",jobperformance,6902
6903,"('Length', 'width', 'style', 'color')",price,6903
6904,"('Size', 'branches', 'leaves', 'location')",treeage,6904
6905,"('Velocitystart', 'angle', 'gravity', 'windspeed')",distance,6905
6906,"('Workhours', 'breakstaken', 'shiftlength', 'productivity')",errors,6906
6907,"('IngredientX', 'ingredientY', 'cookingtime', 'technique')",foodtaste,6907
6908,"('Slope', 'soil', 'sunlight', 'drainage')",plantgrowth,6908
6909,"('Smoking', 'genetics', 'diet', 'exercise')",cancerrisk,6909
6910,"('Staff', 'equipment', 'rawmaterials', 'factorysize')",productionamount,6910
6911,"('Adviews', 'clicks', 'demographics', 'device')",sales,6911
6912,"('Classattendance', 'studytime', 'prepcourses', 'testanxiety')",examscore,6912
6913,"('Housesize', 'amenities', 'location', 'markettrends')",saleprice,6913
6914,"('Enginepower', 'weight', 'drag', 'rollingresistance')",topspeed,6914
6915,"('Force', 'fulcrumposition', 'effortarmlength', 'loadarmlength')",mechanicaladvantage,6915
6916,"('Morningsales', 'afternoonsales', 'promotionsrun', 'weather')",dailyrevenue,6916
6917,"('Fatcontent', 'sugarcontent', 'fibercontent', 'vitamins')",healthrating,6917
6918,"('Germinationtime', 'growlightduration', 'humidity', 'nutrients')",plantsize,6918
6919,"('Workstress', 'sleepquality', 'activitylevel', 'nutrition')",wellbeingscore,6919
6920,"('Crewexperience', 'rigage', 'geologicalsurveys', 'drillingdepth')",oilfound,6920
6921,"('Impressions', 'clicks', 'relevancescore', 'bidamount')",advertisingexpense,6921
6922,"('Commutetime', 'workplaceculture', 'growthopportunities', 'pay')",jobsatisfaction,6922
6923,"('Floorsize', 'bathrooms', 'garage', 'outdoorspace')",appraisalvalue,6923
6924,"('Wheeldiameter', 'gearratios', 'centerofgravity', 'downforce')",laptime,6924
6925,"('Current', 'resistance', 'voltage', 'wirelength')",power,6925
