input,target,trial_id,task_id
"[9.0, 2.0, 5.0]",rock,15,648
"[7.0, 6.0, 2.0]",pop,16,648
"[5.0, 7.0, 8.0]",rock,17,648
"[1.0, 9.0, 3.0]",pop,18,648
"[4.0, 5.0, 4.0]",rock,19,648
"[6.0, 1.0, 6.0]",pop,20,648
"[8.0, 8.0, 1.0]",rock,21,648
"[3.0, 3.0, 5.0]",pop,22,648
"[9.0, 7.0, 6.0]",rock,23,648
"[2.0, 2.0, 8.0]",pop,24,648
"[5.0, 4.0, 3.0]",rock,25,648
"[7.0, 9.0, 2.0]",pop,26,648
"[4.0, 6.0, 8.0]",rock,27,648
"[1.0, 1.0, 4.0]",pop,28,648
"[6.0, 5.0, 7.0]",rock,29,648
"[8.0, 2.0, 3.0]",pop,30,648
"[9.0, 8.0, 4.0]",rock,31,648
"[3.0, 7.0, 1.0]",pop,32,648
"[5.0, 3.0, 6.0]",rock,33,648
"[2.0, 5.0, 9.0]",pop,34,648
"[7.0, 4.0, 5.0]",rock,35,648
"[4.0, 9.0, 2.0]",pop,36,648
"[6.0, 2.0, 8.0]",rock,37,648
"[1.0, 8.0, 6.0]",pop,38,648
"[9.0, 5.0, 1.0]",rock,39,648
"[3.0, 2.0, 4.0]",pop,40,648
"[5.0, 6.0, 3.0]",rock,41,648
"[8.0, 1.0, 7.0]",pop,42,648
"[7.0, 7.0, 5.0]",rock,43,648
"[2.0, 3.0, 1.0]",pop,44,648
"[4.0, 4.0, 9.0]",rock,45,648
"[6.0, 9.0, 3.0]",pop,46,648
"[9.0, 1.0, 8.0]",rock,47,648
"[3.0, 6.0, 2.0]",pop,48,648
"[5.0, 2.0, 5.0]",rock,49,648
"[7.0, 3.0, 6.0]",pop,50,648
"[8.0, 5.0, 2.0]",rock,51,648
"[1.0, 4.0, 7.0]",pop,52,648
"[6.0, 8.0, 1.0]",rock,53,648
"[9.0, 6.0, 3.0]",pop,54,648
"[4.0, 7.0, 4.0]",rock,55,648
"[3.0, 1.0, 5.0]",pop,56,648
"[5.0, 9.0, 6.0]",rock,57,648
"[2.0, 6.0, 4.0]",pop,58,648
"[7.0, 2.0, 8.0]",rock,59,648
"[8.0, 3.0, 5.0]",pop,60,648
"[9.0, 4.0, 2.0]",rock,61,648
"[6.0, 5.0, 9.0]",pop,62,648
"[5.0, 1.0, 7.0]",rock,63,648
"[3.0, 8.0, 3.0]",pop,64,648
"[4.0, 2.0, 6.0]",rock,65,648
"[7.0, 5.0, 1.0]",pop,66,648
"[9.0, 3.0, 8.0]",rock,67,648
"[2.0, 9.0, 4.0]",pop,68,648
"[6.0, 7.0, 5.0]",rock,69,648
"[8.0, 6.0, 3.0]",pop,70,648
"[5.0, 4.0, 2.0]",rock,71,648
"[3.0, 5.0, 8.0]",pop,72,648
"[7.0, 1.0, 9.0]",rock,73,648
"[4.0, 8.0, 5.0]",pop,74,648
"[9.0, 2.0, 1.0]",rock,75,648
"[6.0, 3.0, 7.0]",pop,76,648
"[5.0, 6.0, 4.0]",rock,77,648
"[2.0, 7.0, 3.0]",pop,78,648
"[8.0, 9.0, 6.0]",rock,79,648
"[3.0, 4.0, 1.0]",pop,80,648
"[7.0, 8.0, 2.0]",rock,81,648
"[9.0, 5.0, 7.0]",pop,82,648
"[6.0, 2.0, 5.0]",rock,83,648
"[5.0, 3.0, 9.0]",pop,84,648
"[4.0, 1.0, 8.0]",rock,85,648
"[7.0, 6.0, 4.0]",pop,86,648
"[8.0, 4.0, 1.0]",rock,87,648
"[3.0, 9.0, 6.0]",pop,88,648
"[6.0, 5.0, 2.0]",rock,89,648
"[9.0, 7.0, 3.0]",pop,90,648
"[5.0, 2.0, 6.0]",rock,91,648
"[2.0, 8.0, 5.0]",pop,92,648
"[7.0, 4.0, 7.0]",rock,93,648
"[4.0, 6.0, 3.0]",pop,94,648
"[9.0, 1.0, 4.0]",rock,95,648
"[3.0, 3.0, 8.0]",pop,96,648
"[6.0, 9.0, 2.0]",rock,97,648
"[8.0, 5.0, 6.0]",pop,98,648
"[5.0, 7.0, 1.0]",rock,99,648
"[0.42, 0.71, 0.85]",jazz,0,649
"[0.39, 0.65, 0.78]",jazz,1,649
"[0.58, 0.82, 0.91]",jazz,2,649
"[0.29, 0.51, 0.69]",blues,3,649
"[0.35, 0.59, 0.75]",blues,4,649
"[0.44, 0.73, 0.87]",jazz,5,649
"[0.51, 0.81, 0.94]",jazz,6,649
"[0.23, 0.43, 0.61]",blues,7,649
"[0.31, 0.55, 0.72]",blues,8,649
"[0.48, 0.76, 0.89]",jazz,9,649
"[0.26, 0.48, 0.66]",blues,10,649
"[0.38, 0.63, 0.79]",blues,11,649
"[0.53, 0.84, 0.96]",jazz,12,649
"[0.2, 0.39, 0.58]",blues,13,649
"[0.33, 0.57, 0.73]",blues,14,649
"[0.46, 0.75, 0.88]",jazz,15,649
"[0.29, 0.52, 0.7]",blues,16,649
"[0.41, 0.69, 0.83]",blues,17,649
"[0.55, 0.86, 0.98]",jazz,18,649
"[0.24, 0.45, 0.64]",blues,19,649
"[0.36, 0.61, 0.77]",blues,20,649
"[0.49, 0.79, 0.91]",jazz,21,649
"[0.27, 0.49, 0.67]",blues,22,649
"[0.4, 0.66, 0.8]",blues,23,649
"[0.52, 0.83, 0.95]",jazz,24,649
"[0.21, 0.41, 0.6]",blues,25,649
"[0.34, 0.58, 0.74]",blues,26,649
"[0.47, 0.77, 0.9]",jazz,27,649
"[0.3, 0.54, 0.71]",blues,28,649
"[0.43, 0.72, 0.86]",blues,29,649
"[0.56, 0.88, 1.0]",jazz,30,649
"[0.25, 0.46, 0.65]",blues,31,649
"[0.37, 0.62, 0.78]",blues,32,649
"[0.5, 0.81, 0.94]",jazz,33,649
"[0.22, 0.42, 0.62]",blues,34,649
"[0.32, 0.56, 0.73]",blues,35,649
"[0.45, 0.75, 0.89]",jazz,36,649
"[0.28, 0.51, 0.7]",blues,37,649
"[0.39, 0.65, 0.8]",blues,38,649
"[0.54, 0.86, 0.98]",jazz,39,649
"[0.26, 0.48, 0.67]",blues,40,649
"[0.35, 0.6, 0.76]",blues,41,649
"[0.48, 0.79, 0.92]",jazz,42,649
"[0.24, 0.44, 0.63]",blues,43,649
"[0.31, 0.55, 0.72]",blues,44,649
"[0.52, 0.84, 0.96]",jazz,45,649
"[0.2, 0.39, 0.59]",blues,46,649
"[0.33, 0.57, 0.74]",blues,47,649
"[0.46, 0.76, 0.9]",jazz,48,649
"[0.27, 0.49, 0.68]",blues,49,649
"[0.4, 0.66, 0.81]",blues,50,649
"[0.55, 0.88, 1.01]",jazz,51,649
"[0.23, 0.43, 0.62]",blues,52,649
"[0.36, 0.61, 0.77]",blues,53,649
"[0.5, 0.82, 0.95]",jazz,54,649
"[0.21, 0.4, 0.6]",blues,55,649
"[0.34, 0.58, 0.75]",blues,56,649
"[0.47, 0.78, 0.92]",jazz,57,649
"[0.29, 0.53, 0.71]",blues,58,649
"[0.42, 0.7, 0.85]",blues,59,649
"[0.56, 0.89, 1.02]",jazz,60,649
"[0.25, 0.46, 0.65]",blues,61,649
"[0.38, 0.63, 0.79]",blues,62,649
"[0.51, 0.84, 0.98]",jazz,63,649
"[0.22, 0.42, 0.62]",blues,64,649
"[0.32, 0.56, 0.73]",blues,65,649
"[0.45, 0.76, 0.91]",jazz,66,649
"[0.28, 0.51, 0.7]",blues,67,649
"[0.4, 0.67, 0.82]",blues,68,649
"[0.54, 0.87, 1.0]",jazz,69,649
"[0.26, 0.48, 0.67]",blues,70,649
"[0.35, 0.6, 0.76]",blues,71,649
"[0.48, 0.8, 0.94]",jazz,72,649
"[0.24, 0.44, 0.63]",blues,73,649
"[0.31, 0.55, 0.72]",blues,74,649
"[0.52, 0.85, 0.97]",jazz,75,649
"[0.2, 0.39, 0.59]",blues,76,649
"[0.33, 0.57, 0.74]",blues,77,649
"[0.46, 0.77, 0.91]",jazz,78,649
"[0.27, 0.49, 0.68]",blues,79,649
"[0.41, 0.68, 0.82]",blues,80,649
"[0.55, 0.9, 1.03]",jazz,81,649
"[0.23, 0.43, 0.62]",blues,82,649
"[0.36, 0.61, 0.77]",blues,83,649
"[0.5, 0.83, 0.96]",jazz,84,649
"[0.21, 0.4, 0.6]",blues,85,649
"[0.34, 0.58, 0.75]",blues,86,649
"[0.47, 0.79, 0.93]",jazz,87,649
"[0.29, 0.53, 0.71]",blues,88,649
"[0.43, 0.71, 0.85]",blues,89,649
"[0.56, 0.91, 1.04]",jazz,90,649
"[0.25, 0.46, 0.65]",blues,91,649
"[0.38, 0.63, 0.79]",blues,92,649
"[0.51, 0.85, 0.99]",jazz,93,649
"[0.22, 0.42, 0.62]",blues,94,649
"[0.32, 0.56, 0.73]",blues,95,649
"[0.45, 0.77, 0.92]",jazz,96,649
"[0.28, 0.51, 0.7]",blues,97,649
"[0.4, 0.67, 0.82]",blues,98,649
"[0.54, 0.89, 1.02]",jazz,99,649
"[0.32, 0.11, 0.78]",ladygaga,0,650
"[0.91, 0.46, 0.29]",beyonce,1,650
"[0.14, 0.85, 0.51]",ladygaga,2,650
"[0.67, 0.23, 0.98]",beyonce,3,650
"[0.41, 0.68, 0.13]",ladygaga,4,650
"[0.82, 0.56, 0.74]",beyonce,5,650
"[0.29, 0.97, 0.42]",ladygaga,6,650
"[0.59, 0.31, 0.85]",beyonce,7,650
"[0.11, 0.64, 0.61]",ladygaga,8,650
"[0.75, 0.49, 0.36]",beyonce,9,650
"[0.48, 0.92, 0.19]",ladygaga,10,650
"[0.94, 0.17, 0.82]",beyonce,11,650
"[0.25, 0.79, 0.55]",ladygaga,12,650
"[0.61, 0.43, 0.91]",beyonce,13,650
"[0.38, 0.95, 0.26]",ladygaga,14,650
"[0.87, 0.69, 0.58]",beyonce,15,650
"[0.52, 0.22, 0.81]",ladygaga,16,650
"[0.96, 0.53, 0.39]",beyonce,17,650
"[0.19, 0.88, 0.65]",ladygaga,18,650
"[0.73, 0.35, 0.94]",beyonce,19,650
"[0.44, 0.98, 0.31]",ladygaga,20,650
"[0.85, 0.62, 0.48]",beyonce,21,650
"[0.27, 0.51, 0.86]",ladygaga,22,650
"[0.99, 0.45, 0.63]",beyonce,23,650
"[0.36, 0.93, 0.22]",ladygaga,24,650
"[0.81, 0.26, 0.99]",beyonce,25,650
"[0.49, 0.84, 0.59]",ladygaga,26,650
"[0.92, 0.38, 0.76]",beyonce,27,650
"[0.13, 0.96, 0.44]",ladygaga,28,650
"[0.76, 0.51, 0.92]",beyonce,29,650
"[0.58, 0.29, 0.89]",ladygaga,30,650
"[0.97, 0.65, 0.35]",beyonce,31,650
"[0.23, 0.82, 0.67]",ladygaga,32,650
"[0.83, 0.48, 0.98]",beyonce,33,650
"[0.39, 0.95, 0.25]",ladygaga,34,650
"[0.91, 0.69, 0.58]",beyonce,35,650
"[0.54, 0.22, 0.82]",ladygaga,36,650
"[0.98, 0.53, 0.41]",beyonce,37,650
"[0.21, 0.88, 0.66]",ladygaga,38,650
"[0.75, 0.37, 0.95]",beyonce,39,650
"[0.46, 0.98, 0.33]",ladygaga,40,650
"[0.87, 0.63, 0.5]",beyonce,41,650
"[0.29, 0.52, 0.88]",ladygaga,42,650
"[0.99, 0.47, 0.65]",beyonce,43,650
"[0.37, 0.94, 0.23]",ladygaga,44,650
"[0.82, 0.28, 0.99]",beyonce,45,650
"[0.51, 0.85, 0.61]",ladygaga,46,650
"[0.94, 0.4, 0.79]",beyonce,47,650
"[0.15, 0.97, 0.46]",ladygaga,48,650
"[0.78, 0.53, 0.94]",beyonce,49,650
"[0.59, 0.31, 0.88]",ladygaga,50,650
"[0.97, 0.67, 0.37]",beyonce,51,650
"[0.24, 0.83, 0.69]",ladygaga,52,650
"[0.85, 0.51, 0.99]",beyonce,53,650
"[0.4, 0.96, 0.27]",ladygaga,54,650
"[0.92, 0.71, 0.6]",beyonce,55,650
"[0.55, 0.24, 0.83]",ladygaga,56,650
"[0.99, 0.56, 0.43]",beyonce,57,650
"[0.22, 0.9, 0.68]",ladygaga,58,650
"[0.77, 0.39, 0.96]",beyonce,59,650
"[0.47, 0.99, 0.34]",ladygaga,60,650
"[0.89, 0.64, 0.52]",beyonce,61,650
"[0.31, 0.54, 0.89]",ladygaga,62,650
"[0.99, 0.49, 0.67]",beyonce,63,650
"[0.39, 0.95, 0.26]",ladygaga,64,650
"[0.83, 0.29, 0.99]",beyonce,65,650
"[0.53, 0.86, 0.62]",ladygaga,66,650
"[0.96, 0.42, 0.81]",beyonce,67,650
"[0.17, 0.98, 0.47]",ladygaga,68,650
"[0.79, 0.55, 0.95]",beyonce,69,650
"[0.49, 0.32, 0.9]",ladygaga,70,650
"[0.98, 0.68, 0.39]",beyonce,71,650
"[0.26, 0.84, 0.71]",ladygaga,72,650
"[0.87, 0.52, 0.99]",beyonce,73,650
"[0.42, 0.97, 0.29]",ladygaga,74,650
"[0.93, 0.36, 0.83]",beyonce,75,650
"[0.56, 0.25, 0.89]",ladygaga,76,650
"[0.99, 0.59, 0.45]",beyonce,77,650
"[0.23, 0.91, 0.7]",ladygaga,78,650
"[0.79, 0.41, 0.97]",beyonce,79,650
"[0.48, 0.99, 0.35]",ladygaga,80,650
"[0.92, 0.63, 0.53]",beyonce,81,650
"[0.3, 0.55, 0.91]",ladygaga,82,650
"[0.99, 0.51, 0.69]",beyonce,83,650
"[0.4, 0.96, 0.28]",ladygaga,84,650
"[0.84, 0.31, 0.99]",beyonce,85,650
"[0.52, 0.87, 0.64]",ladygaga,86,650
"[0.97, 0.44, 0.82]",beyonce,87,650
"[0.19, 0.99, 0.49]",ladygaga,88,650
"[0.81, 0.57, 0.96]",beyonce,89,650
"[0.46, 0.33, 0.92]",ladygaga,90,650
"[0.99, 0.7, 0.41]",beyonce,91,650
"[0.27, 0.85, 0.73]",ladygaga,92,650
"[0.89, 0.53, 0.99]",beyonce,93,650
"[0.39, 0.97, 0.3]",ladygaga,94,650
"[0.94, 0.38, 0.85]",beyonce,95,650
"[0.54, 0.26, 0.92]",ladygaga,96,650
"[0.99, 0.61, 0.46]",beyonce,97,650
"[0.22, 0.93, 0.69]",ladygaga,98,650
"[0.82, 0.43, 0.98]",beyonce,99,650
"[2.0, 5.0, 8.0]",ballads,0,651
"[1.0, 4.0, 7.0]",anthems,1,651
"[3.0, 6.0, 9.0]",ballads,2,651
"[2.0, 3.0, 6.0]",ballads,3,651
"[1.0, 8.0, 5.0]",anthems,4,651
"[4.0, 2.0, 9.0]",anthems,5,651
"[3.0, 5.0, 7.0]",ballads,6,651
"[2.0, 6.0, 8.0]",ballads,7,651
"[1.0, 3.0, 4.0]",anthems,8,651
"[5.0, 9.0, 2.0]",anthems,9,651
"[4.0, 7.0, 6.0]",anthems,10,651
"[3.0, 2.0, 5.0]",ballads,11,651
"[2.0, 9.0, 8.0]",ballads,12,651
"[1.0, 6.0, 3.0]",anthems,13,651
"[5.0, 4.0, 9.0]",anthems,14,651
"[3.0, 8.0, 7.0]",ballads,15,651
"[2.0, 5.0, 6.0]",ballads,16,651
"[1.0, 9.0, 2.0]",anthems,17,651
"[4.0, 3.0, 8.0]",anthems,18,651
"[5.0, 6.0, 4.0]",anthems,19,651
"[3.0, 7.0, 9.0]",ballads,20,651
"[2.0, 4.0, 5.0]",ballads,21,651
"[1.0, 8.0, 6.0]",anthems,22,651
"[5.0, 2.0, 3.0]",anthems,23,651
"[4.0, 9.0, 7.0]",anthems,24,651
"[3.0, 6.0, 8.0]",ballads,25,651
"[2.0, 5.0, 9.0]",ballads,26,651
"[1.0, 4.0, 2.0]",anthems,27,651
"[5.0, 7.0, 6.0]",anthems,28,651
"[3.0, 8.0, 5.0]",ballads,29,651
"[2.0, 6.0, 4.0]",ballads,30,651
"[1.0, 9.0, 8.0]",anthems,31,651
"[4.0, 3.0, 7.0]",anthems,32,651
"[5.0, 2.0, 9.0]",anthems,33,651
"[3.0, 5.0, 6.0]",ballads,34,651
"[2.0, 8.0, 7.0]",ballads,35,651
"[1.0, 6.0, 5.0]",anthems,36,651
"[4.0, 9.0, 3.0]",anthems,37,651
"[5.0, 7.0, 2.0]",anthems,38,651
"[3.0, 4.0, 8.0]",ballads,39,651
"[2.0, 5.0, 9.0]",ballads,40,651
"[1.0, 8.0, 6.0]",anthems,41,651
"[5.0, 2.0, 4.0]",anthems,42,651
"[4.0, 7.0, 9.0]",anthems,43,651
"[3.0, 6.0, 5.0]",ballads,44,651
"[2.0, 4.0, 7.0]",ballads,45,651
"[1.0, 9.0, 8.0]",anthems,46,651
"[5.0, 3.0, 6.0]",anthems,47,651
"[4.0, 2.0, 5.0]",anthems,48,651
"[3.0, 8.0, 4.0]",ballads,49,651
"[2.0, 6.0, 9.0]",ballads,50,651
"[1.0, 5.0, 7.0]",anthems,51,651
"[4.0, 9.0, 2.0]",anthems,52,651
"[5.0, 7.0, 3.0]",anthems,53,651
"[3.0, 4.0, 6.0]",ballads,54,651
"[2.0, 8.0, 5.0]",ballads,55,651
"[1.0, 6.0, 4.0]",anthems,56,651
"[4.0, 3.0, 9.0]",anthems,57,651
"[5.0, 2.0, 7.0]",anthems,58,651
"[3.0, 5.0, 8.0]",ballads,59,651
"[2.0, 4.0, 6.0]",ballads,60,651
"[1.0, 9.0, 5.0]",anthems,61,651
"[5.0, 3.0, 4.0]",anthems,62,651
"[4.0, 7.0, 2.0]",anthems,63,651
"[3.0, 6.0, 9.0]",ballads,64,651
"[2.0, 5.0, 7.0]",ballads,65,651
"[1.0, 8.0, 3.0]",anthems,66,651
"[5.0, 9.0, 6.0]",anthems,67,651
"[4.0, 2.0, 8.0]",anthems,68,651
"[3.0, 4.0, 5.0]",ballads,69,651
"[2.0, 6.0, 7.0]",ballads,70,651
"[1.0, 5.0, 9.0]",anthems,71,651
"[4.0, 3.0, 6.0]",anthems,72,651
"[5.0, 7.0, 4.0]",anthems,73,651
"[3.0, 8.0, 2.0]",ballads,74,651
"[2.0, 5.0, 6.0]",ballads,75,651
"[1.0, 9.0, 7.0]",anthems,76,651
"[4.0, 2.0, 5.0]",anthems,77,651
"[5.0, 6.0, 3.0]",anthems,78,651
"[3.0, 7.0, 9.0]",ballads,79,651
"[2.0, 4.0, 8.0]",ballads,80,651
"[1.0, 6.0, 5.0]",anthems,81,651
"[5.0, 3.0, 7.0]",anthems,82,651
"[4.0, 9.0, 2.0]",anthems,83,651
"[3.0, 5.0, 6.0]",ballads,84,651
"[2.0, 8.0, 4.0]",ballads,85,651
"[1.0, 5.0, 7.0]",anthems,86,651
"[4.0, 7.0, 3.0]",anthems,87,651
"[5.0, 2.0, 9.0]",anthems,88,651
"[3.0, 6.0, 8.0]",ballads,89,651
"[2.0, 5.0, 7.0]",ballads,90,651
"[1.0, 9.0, 6.0]",anthems,91,651
"[4.0, 3.0, 5.0]",anthems,92,651
"[5.0, 7.0, 4.0]",anthems,93,651
"[3.0, 4.0, 9.0]",ballads,94,651
"[2.0, 6.0, 5.0]",ballads,95,651
"[1.0, 8.0, 3.0]",anthems,96,651
"[5.0, 2.0, 6.0]",anthems,97,651
"[4.0, 9.0, 7.0]",anthems,98,651
"[3.0, 5.0, 8.0]",ballads,99,651
"[0.3, 0.7, 0.4]",funk,0,652
"[0.6, 0.5, 0.2]",funk,1,652
"[0.9, 0.8, 0.1]",funk,2,652
"[0.2, 0.4, 0.6]",r,3,652
"[0.1, 0.3, 0.7]",r,4,652
"[0.5, 0.6, 0.3]",funk,5,652
"[0.8, 0.9, 0.2]",funk,6,652
"[0.4, 0.5, 0.5]",r,7,652
"[0.7, 0.8, 0.4]",funk,8,652
"[0.3, 0.2, 0.8]",r,9,652
"[0.9, 0.7, 0.3]",funk,10,652
"[0.2, 0.1, 0.9]",r,11,652
"[0.6, 0.5, 0.6]",funk,12,652
"[0.5, 0.4, 0.7]",r,13,652
"[0.8, 0.9, 0.5]",funk,14,652
"[0.1, 0.2, 0.8]",r,15,652
"[0.4, 0.3, 0.9]",r,16,652
"[0.7, 0.8, 0.6]",funk,17,652
"[0.3, 0.5, 0.7]",funk,18,652
"[0.9, 0.7, 0.4]",funk,19,652
"[0.2, 0.1, 0.9]",r,20,652
"[0.6, 0.5, 0.8]",funk,21,652
"[0.5, 0.4, 0.9]",r,22,652
"[0.8, 0.9, 0.7]",funk,23,652
"[0.1, 0.2, 0.9]",r,24,652
"[0.4, 0.3, 0.8]",r,25,652
"[0.7, 0.8, 0.9]",funk,26,652
"[0.3, 0.5, 0.8]",funk,27,652
"[0.9, 0.7, 0.5]",funk,28,652
"[0.2, 0.1, 0.9]",r,29,652
"[0.6, 0.5, 0.9]",funk,30,652
"[0.5, 0.4, 0.8]",r,31,652
"[0.8, 0.9, 0.8]",funk,32,652
"[0.1, 0.2, 0.8]",r,33,652
"[0.4, 0.3, 0.7]",r,34,652
"[0.7, 0.8, 0.7]",funk,35,652
"[0.3, 0.5, 0.7]",funk,36,652
"[0.9, 0.7, 0.6]",funk,37,652
"[0.2, 0.1, 0.8]",r,38,652
"[0.6, 0.5, 0.8]",funk,39,652
"[0.5, 0.4, 0.7]",r,40,652
"[0.8, 0.9, 0.6]",funk,41,652
"[0.1, 0.2, 0.7]",r,42,652
"[0.4, 0.3, 0.6]",r,43,652
"[0.7, 0.8, 0.5]",funk,44,652
"[0.3, 0.5, 0.6]",funk,45,652
"[0.9, 0.7, 0.5]",funk,46,652
"[0.2, 0.1, 0.7]",r,47,652
"[0.6, 0.5, 0.7]",funk,48,652
"[0.5, 0.4, 0.6]",r,49,652
"[0.8, 0.9, 0.5]",funk,50,652
"[0.1, 0.2, 0.6]",r,51,652
"[0.4, 0.3, 0.5]",r,52,652
"[0.7, 0.8, 0.4]",funk,53,652
"[0.3, 0.5, 0.5]",funk,54,652
"[0.9, 0.7, 0.4]",funk,55,652
"[0.2, 0.1, 0.6]",r,56,652
"[0.6, 0.5, 0.6]",funk,57,652
"[0.5, 0.4, 0.5]",r,58,652
"[0.8, 0.9, 0.4]",funk,59,652
"[0.1, 0.2, 0.5]",r,60,652
"[0.4, 0.3, 0.4]",r,61,652
"[0.7, 0.8, 0.3]",funk,62,652
"[0.3, 0.5, 0.4]",funk,63,652
"[0.9, 0.7, 0.3]",funk,64,652
"[0.2, 0.1, 0.5]",r,65,652
"[0.6, 0.5, 0.5]",funk,66,652
"[0.5, 0.4, 0.4]",r,67,652
"[0.8, 0.9, 0.3]",funk,68,652
"[0.1, 0.2, 0.4]",r,69,652
"[0.4, 0.3, 0.3]",r,70,652
"[0.7, 0.8, 0.2]",funk,71,652
"[0.3, 0.5, 0.3]",funk,72,652
"[0.9, 0.7, 0.2]",funk,73,652
"[0.2, 0.1, 0.4]",r,74,652
"[0.6, 0.5, 0.4]",funk,75,652
"[0.5, 0.4, 0.3]",r,76,652
"[0.8, 0.9, 0.2]",funk,77,652
"[0.1, 0.2, 0.3]",r,78,652
"[0.4, 0.3, 0.2]",r,79,652
"[0.7, 0.8, 0.1]",funk,80,652
"[0.3, 0.5, 0.2]",funk,81,652
"[0.9, 0.7, 0.1]",funk,82,652
"[0.2, 0.1, 0.3]",r,83,652
"[0.6, 0.5, 0.3]",funk,84,652
"[0.5, 0.4, 0.2]",r,85,652
"[0.8, 0.9, 0.1]",funk,86,652
"[0.1, 0.2, 0.2]",r,87,652
"[0.4, 0.3, 0.1]",r,88,652
"[0.7, 0.8, 0.1]",funk,89,652
"[0.3, 0.5, 0.1]",funk,90,652
"[0.9, 0.7, 0.1]",funk,91,652
"[0.2, 0.1, 0.2]",r,92,652
"[0.6, 0.5, 0.2]",funk,93,652
"[0.5, 0.4, 0.1]",r,94,652
"[0.8, 0.9, 0.1]",funk,95,652
"[0.1, 0.2, 0.1]",r,96,652
"[0.4, 0.3, 0.1]",r,97,652
"[0.7, 0.8, 0.1]",funk,98,652
"[0.3, 0.5, 0.1]",funk,99,652
"[0.43, 0.81, 0.27]",rap,0,653
"[0.51, 0.95, 0.33]",rap,1,653
"[0.38, 0.78, 0.22]",rap,2,653
"[0.59, 0.87, 0.39]",rap,3,653
"[0.46, 0.92, 0.3]",rap,4,653
"[0.65, 0.98, 0.44]",hiphop,5,653
"[0.53, 0.83, 0.36]",rap,6,653
"[0.7, 0.94, 0.48]",hiphop,7,653
"[0.41, 0.79, 0.25]",rap,8,653
"[0.57, 0.89, 0.41]",rap,9,653
"[0.62, 0.96, 0.45]",hiphop,10,653
"[0.48, 0.84, 0.31]",rap,11,653
"[0.68, 0.91, 0.46]",hiphop,12,653
"[0.44, 0.82, 0.28]",rap,13,653
"[0.55, 0.9, 0.38]",rap,14,653
"[0.6, 0.93, 0.42]",hiphop,15,653
"[0.5, 0.86, 0.34]",rap,16,653
"[0.72, 0.97, 0.49]",hiphop,17,653
"[0.39, 0.77, 0.23]",rap,18,653
"[0.63, 0.99, 0.43]",hiphop,19,653
"[0.45, 0.85, 0.29]",rap,20,653
"[0.58, 0.92, 0.4]",rap,21,653
"[0.66, 0.95, 0.47]",hiphop,22,653
"[0.52, 0.88, 0.35]",rap,23,653
"[0.71, 0.98, 0.5]",hiphop,24,653
"[0.4, 0.8, 0.24]",rap,25,653
"[0.61, 0.94, 0.44]",hiphop,26,653
"[0.47, 0.83, 0.32]",rap,27,653
"[0.64, 0.96, 0.45]",hiphop,28,653
"[0.54, 0.9, 0.37]",rap,29,653
"[0.67, 0.99, 0.48]",hiphop,30,653
"[0.42, 0.81, 0.26]",rap,31,653
"[0.59, 0.93, 0.41]",rap,32,653
"[0.73, 1.0, 0.51]",hiphop,33,653
"[0.49, 0.86, 0.33]",rap,34,653
"[0.62, 0.97, 0.44]",hiphop,35,653
"[0.46, 0.84, 0.3]",rap,36,653
"[0.65, 0.95, 0.46]",hiphop,37,653
"[0.43, 0.82, 0.27]",rap,38,653
"[0.56, 0.91, 0.39]",rap,39,653
"[0.69, 0.98, 0.49]",hiphop,40,653
"[0.51, 0.88, 0.35]",rap,41,653
"[0.63, 0.99, 0.43]",hiphop,42,653
"[0.48, 0.85, 0.32]",rap,43,653
"[0.71, 1.0, 0.5]",hiphop,44,653
"[0.4, 0.8, 0.24]",rap,45,653
"[0.61, 0.94, 0.44]",hiphop,46,653
"[0.53, 0.89, 0.36]",rap,47,653
"[0.66, 0.96, 0.47]",hiphop,48,653
"[0.45, 0.83, 0.29]",rap,49,653
"[0.58, 0.92, 0.4]",rap,50,653
"[0.72, 0.97, 0.5]",hiphop,51,653
"[0.42, 0.81, 0.26]",rap,52,653
"[0.64, 0.95, 0.45]",hiphop,53,653
"[0.49, 0.86, 0.33]",rap,54,653
"[0.67, 0.98, 0.48]",hiphop,55,653
"[0.46, 0.84, 0.3]",rap,56,653
"[0.59, 0.91, 0.41]",rap,57,653
"[0.73, 1.0, 0.51]",hiphop,58,653
"[0.51, 0.88, 0.35]",rap,59,653
"[0.63, 0.99, 0.43]",hiphop,60,653
"[0.48, 0.85, 0.32]",rap,61,653
"[0.7, 0.97, 0.49]",hiphop,62,653
"[0.4, 0.8, 0.24]",rap,63,653
"[0.61, 0.94, 0.44]",hiphop,64,653
"[0.54, 0.9, 0.37]",rap,65,653
"[0.66, 0.96, 0.47]",hiphop,66,653
"[0.43, 0.82, 0.27]",rap,67,653
"[0.58, 0.92, 0.4]",rap,68,653
"[0.71, 0.98, 0.5]",hiphop,69,653
"[0.45, 0.83, 0.29]",rap,70,653
"[0.64, 0.95, 0.45]",hiphop,71,653
"[0.49, 0.86, 0.33]",rap,72,653
"[0.67, 0.99, 0.48]",hiphop,73,653
"[0.46, 0.84, 0.3]",rap,74,653
"[0.59, 0.91, 0.41]",rap,75,653
"[0.72, 0.97, 0.5]",hiphop,76,653
"[0.42, 0.81, 0.26]",rap,77,653
"[0.63, 0.94, 0.44]",hiphop,78,653
"[0.51, 0.88, 0.35]",rap,79,653
